,measure_name,location_id,location_name,sex_id,sex_name,age_group_id,age_group_name,year_id,val,upper,lower
814,Number of Smokers,305,Bermuda,1,Male,149,15 to 24,2019,455.8076634,579.5973494,356.6171604
815,Number of Smokers,305,Bermuda,2,Female,149,15 to 24,2019,211.740764,335.4358481,128.3733764
816,Number of Smokers,320,Cook Islands,1,Male,149,15 to 24,2019,454.3651145,528.9169802,382.3390977
817,Number of Smokers,320,Cook Islands,2,Female,149,15 to 24,2019,483.0308962,638.9010749,351.683069
818,Number of Smokers,349,Greenland,1,Male,149,15 to 24,2019,1921.229708,2231.692626,1628.409699
819,Number of Smokers,349,Greenland,2,Female,149,15 to 24,2019,1867.430215,2366.296481,1415.32102
820,Number of Smokers,351,Guam,1,Male,149,15 to 24,2019,4046.487492,4583.17529,3553.22555
821,Number of Smokers,351,Guam,2,Female,149,15 to 24,2019,2090.449581,2675.316944,1572.321121
822,Number of Smokers,367,Monaco,1,Male,149,15 to 24,2019,502.1854999,616.5510733,391.3822404
823,Number of Smokers,367,Monaco,2,Female,149,15 to 24,2019,439.4870156,660.073957,259.7026633
824,Number of Smokers,369,Nauru,1,Male,149,15 to 24,2019,494.5819516,556.1360608,430.4808801
825,Number of Smokers,369,Nauru,2,Female,149,15 to 24,2019,430.197938,545.9539809,326.4226208
826,Number of Smokers,374,Niue,1,Male,149,15 to 24,2019,25.64255017,31.2537951,20.81010998
827,Number of Smokers,374,Niue,2,Female,149,15 to 24,2019,17.15491395,25.70979028,10.98314461
828,Number of Smokers,376,Northern Mariana Islands,1,Male,149,15 to 24,2019,1489.81438,1737.78124,1238.084503
829,Number of Smokers,376,Northern Mariana Islands,2,Female,149,15 to 24,2019,764.9508263,1085.431676,516.0240124
830,Number of Smokers,380,Palau,1,Male,149,15 to 24,2019,504.3000149,562.1576109,447.8591097
831,Number of Smokers,380,Palau,2,Female,149,15 to 24,2019,241.5736707,290.6042326,199.3679819
832,Number of Smokers,385,Puerto Rico,1,Male,149,15 to 24,2019,29597.11604,35874.258,23713.02822
833,Number of Smokers,385,Puerto Rico,2,Female,149,15 to 24,2019,13895.44765,20223.53601,8883.148087
834,Number of Smokers,393,Saint Kitts and Nevis,1,Male,149,15 to 24,2019,336.459536,450.7336275,245.3884075
835,Number of Smokers,393,Saint Kitts and Nevis,2,Female,149,15 to 24,2019,118.7997325,213.4551902,59.52649649
836,Number of Smokers,396,San Marino,1,Male,149,15 to 24,2019,436.2324601,524.0788032,364.6662895
837,Number of Smokers,396,San Marino,2,Female,149,15 to 24,2019,394.9631585,549.6921326,276.1964527
838,Number of Smokers,413,Tokelau,1,Male,149,15 to 24,2019,42.36164425,51.22306014,34.32517275
839,Number of Smokers,413,Tokelau,2,Female,149,15 to 24,2019,18.41977733,28.96424541,9.657347733
840,Number of Smokers,416,Tuvalu,1,Male,149,15 to 24,2019,474.381319,543.0847558,411.3123016
841,Number of Smokers,416,Tuvalu,2,Female,149,15 to 24,2019,191.1502867,263.8713763,127.5311464
842,Number of Smokers,422,United States Virgin Islands,1,Male,149,15 to 24,2019,290.3254526,387.8310722,212.1266821
843,Number of Smokers,422,United States Virgin Islands,2,Female,149,15 to 24,2019,138.9270814,254.0377915,65.59104006
844,Number of Smokers,435,South Sudan,1,Male,149,15 to 24,2019,105510.9751,136121.7361,77926.83014
845,Number of Smokers,435,South Sudan,2,Female,149,15 to 24,2019,16258.05886,28672.86394,8096.799661
846,Number of Smokers,522,Sudan,1,Male,149,15 to 24,2019,583620.2488,715535.0925,474835.4788
847,Number of Smokers,522,Sudan,2,Female,149,15 to 24,2019,83335.30462,146455.7145,43271.79291
848,Percent Change in Prevalence,1,Global,1,Male,149,15 to 24,1990-2019,-0.329336499,-0.299327226,-0.358696346
849,Percent Change in Prevalence,1,Global,2,Female,149,15 to 24,1990-2019,-0.376219671,-0.321692601,-0.427205224
850,Percent Change in Prevalence,4,"Southeast Asia, East Asia, and Oceania",1,Male,149,15 to 24,1990-2019,-0.134611366,-0.059898104,-0.199549455
851,Percent Change in Prevalence,4,"Southeast Asia, East Asia, and Oceania",2,Female,149,15 to 24,1990-2019,0.490659791,1.188603236,-0.028725516
852,Percent Change in Prevalence,6,China,1,Male,149,15 to 24,1990-2019,-0.147795045,-0.035606547,-0.251800389
853,Percent Change in Prevalence,6,China,2,Female,149,15 to 24,1990-2019,0.74032641,2.51632661,-0.224089973
854,Percent Change in Prevalence,7,Democratic People's Republic of Korea,1,Male,149,15 to 24,1990-2019,-0.047253477,0.239837642,-0.277823553
855,Percent Change in Prevalence,7,Democratic People's Republic of Korea,2,Female,149,15 to 24,1990-2019,0.313578655,1.900233899,-0.490130404
856,Percent Change in Prevalence,8,Taiwan (Province of China),1,Male,149,15 to 24,1990-2019,-0.163251288,0.091747773,-0.367977914
857,Percent Change in Prevalence,8,Taiwan (Province of China),2,Female,149,15 to 24,1990-2019,-0.078342962,1.147845354,-0.704644782
858,Percent Change in Prevalence,10,Cambodia,1,Male,149,15 to 24,1990-2019,-0.022865446,0.299304816,-0.269235048
859,Percent Change in Prevalence,10,Cambodia,2,Female,149,15 to 24,1990-2019,0.582754571,2.400370416,-0.363459937
860,Percent Change in Prevalence,11,Indonesia,1,Male,149,15 to 24,1990-2019,-0.068124168,0.044595801,-0.171582538
861,Percent Change in Prevalence,11,Indonesia,2,Female,149,15 to 24,1990-2019,0.638139608,2.404341313,-0.325061973
862,Percent Change in Prevalence,12,Lao People's Democratic Republic,1,Male,149,15 to 24,1990-2019,0.12966415,0.453129617,-0.138668884
863,Percent Change in Prevalence,12,Lao People's Democratic Republic,2,Female,149,15 to 24,1990-2019,0.533949992,2.104514512,-0.377590903
864,Percent Change in Prevalence,13,Malaysia,1,Male,149,15 to 24,1990-2019,-0.286427786,-0.140616945,-0.41521757
865,Percent Change in Prevalence,13,Malaysia,2,Female,149,15 to 24,1990-2019,-0.113080542,0.770808457,-0.613650961
866,Percent Change in Prevalence,14,Maldives,1,Male,149,15 to 24,1990-2019,0.119448535,0.407030432,-0.1257748
867,Percent Change in Prevalence,14,Maldives,2,Female,149,15 to 24,1990-2019,0.1582457,1.290207338,-0.526548426
868,Percent Change in Prevalence,15,Myanmar,1,Male,149,15 to 24,1990-2019,-0.265366105,-0.107867732,-0.396708061
869,Percent Change in Prevalence,15,Myanmar,2,Female,149,15 to 24,1990-2019,-0.330680594,0.477712714,-0.738265558
870,Percent Change in Prevalence,16,Philippines,1,Male,149,15 to 24,1990-2019,-0.313631336,-0.188501917,-0.417644599
871,Percent Change in Prevalence,16,Philippines,2,Female,149,15 to 24,1990-2019,-0.08754182,0.624322617,-0.524810252
872,Percent Change in Prevalence,17,Sri Lanka,1,Male,149,15 to 24,1990-2019,-0.221054044,0.023313479,-0.422990405
873,Percent Change in Prevalence,17,Sri Lanka,2,Female,149,15 to 24,1990-2019,-0.420607197,0.286841615,-0.774075258
874,Percent Change in Prevalence,18,Thailand,1,Male,149,15 to 24,1990-2019,-0.16173081,-0.022115385,-0.290091041
875,Percent Change in Prevalence,18,Thailand,2,Female,149,15 to 24,1990-2019,-0.046041667,0.86973201,-0.550334275
876,Percent Change in Prevalence,19,Timor-Leste,1,Male,149,15 to 24,1990-2019,-0.105064014,0.027840667,-0.226835132
877,Percent Change in Prevalence,19,Timor-Leste,2,Female,149,15 to 24,1990-2019,0.757399944,2.705478421,-0.255183245
878,Percent Change in Prevalence,20,Viet Nam,1,Male,149,15 to 24,1990-2019,-0.254377563,-0.106872231,-0.37820211
879,Percent Change in Prevalence,20,Viet Nam,2,Female,149,15 to 24,1990-2019,0.192224861,1.687763496,-0.561441398
880,Percent Change in Prevalence,22,Fiji,1,Male,149,15 to 24,1990-2019,-0.079606418,0.13113719,-0.271414544
881,Percent Change in Prevalence,22,Fiji,2,Female,149,15 to 24,1990-2019,-0.102925095,0.58505413,-0.538517417
882,Percent Change in Prevalence,23,Kiribati,1,Male,149,15 to 24,1990-2019,0.043750654,0.219991965,-0.111469399
883,Percent Change in Prevalence,23,Kiribati,2,Female,149,15 to 24,1990-2019,0.11942151,0.849418003,-0.353864531
884,Percent Change in Prevalence,24,Marshall Islands,1,Male,149,15 to 24,1990-2019,0.041044718,0.290361701,-0.165303771
885,Percent Change in Prevalence,24,Marshall Islands,2,Female,149,15 to 24,1990-2019,0.709396412,2.087308918,-0.2140933
886,Percent Change in Prevalence,25,Micronesia (Federated States of),1,Male,149,15 to 24,1990-2019,0.078736389,0.251350306,-0.07716187
887,Percent Change in Prevalence,25,Micronesia (Federated States of),2,Female,149,15 to 24,1990-2019,0.213852878,0.910347147,-0.262124464
888,Percent Change in Prevalence,26,Papua New Guinea,1,Male,149,15 to 24,1990-2019,-0.152585558,0.010345576,-0.300593123
889,Percent Change in Prevalence,26,Papua New Guinea,2,Female,149,15 to 24,1990-2019,-0.099215499,0.472800418,-0.470360468
890,Percent Change in Prevalence,27,Samoa,1,Male,149,15 to 24,1990-2019,-0.013606425,0.283678988,-0.239876949
891,Percent Change in Prevalence,27,Samoa,2,Female,149,15 to 24,1990-2019,-0.161421491,0.621339092,-0.578951044
892,Percent Change in Prevalence,28,Solomon Islands,1,Male,149,15 to 24,1990-2019,0.009903848,0.215917391,-0.163487488
893,Percent Change in Prevalence,28,Solomon Islands,2,Female,149,15 to 24,1990-2019,0.011145844,0.753410499,-0.432386362
894,Percent Change in Prevalence,29,Tonga,1,Male,149,15 to 24,1990-2019,-0.156904564,0.02072469,-0.303641788
895,Percent Change in Prevalence,29,Tonga,2,Female,149,15 to 24,1990-2019,0.197687681,1.000674858,-0.377267693
896,Percent Change in Prevalence,30,Vanuatu,1,Male,149,15 to 24,1990-2019,-0.231676834,-0.075969635,-0.375676694
897,Percent Change in Prevalence,30,Vanuatu,2,Female,149,15 to 24,1990-2019,-0.144469409,0.541672085,-0.575089311
898,Percent Change in Prevalence,31,"Central Europe, Eastern Europe, and Central Asia",1,Male,149,15 to 24,1990-2019,-0.353288853,-0.31781105,-0.386385516
899,Percent Change in Prevalence,31,"Central Europe, Eastern Europe, and Central Asia",2,Female,149,15 to 24,1990-2019,-0.199898933,-0.080516907,-0.299701073
900,Percent Change in Prevalence,33,Armenia,1,Male,149,15 to 24,1990-2019,-0.104051305,0.038964899,-0.231709796
901,Percent Change in Prevalence,33,Armenia,2,Female,149,15 to 24,1990-2019,0.201540169,1.523289988,-0.557906861
902,Percent Change in Prevalence,34,Azerbaijan,1,Male,149,15 to 24,1990-2019,0.129599207,0.444286311,-0.126809088
903,Percent Change in Prevalence,34,Azerbaijan,2,Female,149,15 to 24,1990-2019,0.474738197,2.075653155,-0.402907455
904,Percent Change in Prevalence,35,Georgia,1,Male,149,15 to 24,1990-2019,0.029292666,0.242431097,-0.148441763
905,Percent Change in Prevalence,35,Georgia,2,Female,149,15 to 24,1990-2019,0.297241084,1.327271683,-0.372255321
906,Percent Change in Prevalence,36,Kazakhstan,1,Male,149,15 to 24,1990-2019,-0.351937389,-0.2225109,-0.468794308
907,Percent Change in Prevalence,36,Kazakhstan,2,Female,149,15 to 24,1990-2019,-0.11253565,0.511992088,-0.559880775
908,Percent Change in Prevalence,37,Kyrgyzstan,1,Male,149,15 to 24,1990-2019,-0.224520279,-0.055854295,-0.36971309
909,Percent Change in Prevalence,37,Kyrgyzstan,2,Female,149,15 to 24,1990-2019,0.711440782,2.495088233,-0.257810427
910,Percent Change in Prevalence,38,Mongolia,1,Male,149,15 to 24,1990-2019,0.10113374,0.358903502,-0.111760795
911,Percent Change in Prevalence,38,Mongolia,2,Female,149,15 to 24,1990-2019,0.623029735,2.227050492,-0.287824163
912,Percent Change in Prevalence,39,Tajikistan,1,Male,149,15 to 24,1990-2019,-0.457989825,-0.251933649,-0.622633027
913,Percent Change in Prevalence,39,Tajikistan,2,Female,149,15 to 24,1990-2019,-0.307072187,0.498976323,-0.734755934
914,Percent Change in Prevalence,40,Turkmenistan,1,Male,149,15 to 24,1990-2019,-0.418222457,-0.231176662,-0.574942287
915,Percent Change in Prevalence,40,Turkmenistan,2,Female,149,15 to 24,1990-2019,-0.327569083,0.519129434,-0.747966591
916,Percent Change in Prevalence,41,Uzbekistan,1,Male,149,15 to 24,1990-2019,0.457081287,1.180123432,-0.040992221
917,Percent Change in Prevalence,41,Uzbekistan,2,Female,149,15 to 24,1990-2019,0.845860751,3.031815903,-0.328052871
918,Percent Change in Prevalence,43,Albania,1,Male,149,15 to 24,1990-2019,0.650316148,1.030193643,0.322103246
919,Percent Change in Prevalence,43,Albania,2,Female,149,15 to 24,1990-2019,1.040572913,2.797753452,-0.031805902
920,Percent Change in Prevalence,44,Bosnia and Herzegovina,1,Male,149,15 to 24,1990-2019,0.341799666,0.731235562,0.037133548
921,Percent Change in Prevalence,44,Bosnia and Herzegovina,2,Female,149,15 to 24,1990-2019,0.719502229,1.731268527,-0.010934153
922,Percent Change in Prevalence,45,Bulgaria,1,Male,149,15 to 24,1990-2019,-0.206914843,-0.048447971,-0.347927093
923,Percent Change in Prevalence,45,Bulgaria,2,Female,149,15 to 24,1990-2019,-0.083696972,0.293683869,-0.370757851
924,Percent Change in Prevalence,46,Croatia,1,Male,149,15 to 24,1990-2019,-0.221112412,-0.090927154,-0.33928619
925,Percent Change in Prevalence,46,Croatia,2,Female,149,15 to 24,1990-2019,-0.139895213,0.145119402,-0.353439252
926,Percent Change in Prevalence,47,Czechia,1,Male,149,15 to 24,1990-2019,-0.182915978,-0.041733091,-0.314444401
927,Percent Change in Prevalence,47,Czechia,2,Female,149,15 to 24,1990-2019,0.131700357,0.435702345,-0.130539722
928,Percent Change in Prevalence,48,Hungary,1,Male,149,15 to 24,1990-2019,-0.249084419,-0.093998494,-0.376692568
929,Percent Change in Prevalence,48,Hungary,2,Female,149,15 to 24,1990-2019,-0.074953679,0.283645757,-0.359695557
930,Percent Change in Prevalence,49,North Macedonia,1,Male,149,15 to 24,1990-2019,0.032494444,0.266324026,-0.160227736
931,Percent Change in Prevalence,49,North Macedonia,2,Female,149,15 to 24,1990-2019,-0.016357123,0.597529072,-0.399820869
932,Percent Change in Prevalence,50,Montenegro,1,Male,149,15 to 24,1990-2019,-0.157672707,0.092103051,-0.357013721
933,Percent Change in Prevalence,50,Montenegro,2,Female,149,15 to 24,1990-2019,-0.178755105,0.341758039,-0.519861441
934,Percent Change in Prevalence,51,Poland,1,Male,149,15 to 24,1990-2019,-0.403824742,-0.326592897,-0.474752204
935,Percent Change in Prevalence,51,Poland,2,Female,149,15 to 24,1990-2019,-0.107692427,0.086051453,-0.281636331
936,Percent Change in Prevalence,52,Romania,1,Male,149,15 to 24,1990-2019,-0.273328719,-0.158508439,-0.374805237
937,Percent Change in Prevalence,52,Romania,2,Female,149,15 to 24,1990-2019,0.236126545,0.646865567,-0.087420637
938,Percent Change in Prevalence,53,Serbia,1,Male,149,15 to 24,1990-2019,0.113508898,0.406115317,-0.126760553
939,Percent Change in Prevalence,53,Serbia,2,Female,149,15 to 24,1990-2019,0.7389416,1.621853434,0.115194057
940,Percent Change in Prevalence,54,Slovakia,1,Male,149,15 to 24,1990-2019,-0.225185393,-0.066015734,-0.36661658
941,Percent Change in Prevalence,54,Slovakia,2,Female,149,15 to 24,1990-2019,0.029968515,0.485100735,-0.313558374
942,Percent Change in Prevalence,55,Slovenia,1,Male,149,15 to 24,1990-2019,-0.177093264,0.021442556,-0.324458674
943,Percent Change in Prevalence,55,Slovenia,2,Female,149,15 to 24,1990-2019,0.025715795,0.489562351,-0.294942545
944,Percent Change in Prevalence,57,Belarus,1,Male,149,15 to 24,1990-2019,-0.232077339,-0.054621148,-0.387624651
945,Percent Change in Prevalence,57,Belarus,2,Female,149,15 to 24,1990-2019,0.272337355,1.115136292,-0.286272234
946,Percent Change in Prevalence,58,Estonia,1,Male,149,15 to 24,1990-2019,-0.314035525,-0.206306031,-0.417478482
947,Percent Change in Prevalence,58,Estonia,2,Female,149,15 to 24,1990-2019,-0.047838564,0.263508814,-0.313226518
948,Percent Change in Prevalence,59,Latvia,1,Male,149,15 to 24,1990-2019,-0.218048594,-0.11152974,-0.323280708
949,Percent Change in Prevalence,59,Latvia,2,Female,149,15 to 24,1990-2019,-0.047656302,0.336226823,-0.332674323
950,Percent Change in Prevalence,60,Lithuania,1,Male,149,15 to 24,1990-2019,-0.162668851,-0.010440459,-0.290077635
951,Percent Change in Prevalence,60,Lithuania,2,Female,149,15 to 24,1990-2019,0.796662832,1.492555157,0.269826758
952,Percent Change in Prevalence,61,Republic of Moldova,1,Male,149,15 to 24,1990-2019,-0.014956449,0.216963782,-0.206915833
953,Percent Change in Prevalence,61,Republic of Moldova,2,Female,149,15 to 24,1990-2019,0.050117616,0.854641401,-0.450043208
954,Percent Change in Prevalence,62,Russian Federation,1,Male,149,15 to 24,1990-2019,-0.373174799,-0.295960035,-0.445892952
955,Percent Change in Prevalence,62,Russian Federation,2,Female,149,15 to 24,1990-2019,-0.207784702,0.094982646,-0.453124976
956,Percent Change in Prevalence,63,Ukraine,1,Male,149,15 to 24,1990-2019,-0.361101747,-0.261162271,-0.446104719
957,Percent Change in Prevalence,63,Ukraine,2,Female,149,15 to 24,1990-2019,-0.262733724,0.063303019,-0.50069009
958,Percent Change in Prevalence,64,High-income,1,Male,149,15 to 24,1990-2019,-0.328687424,-0.297505211,-0.360174407
959,Percent Change in Prevalence,64,High-income,2,Female,149,15 to 24,1990-2019,-0.360410484,-0.306789225,-0.413431501
960,Percent Change in Prevalence,66,Brunei Darussalam,1,Male,149,15 to 24,1990-2019,-0.287376597,-0.088048926,-0.464639903
961,Percent Change in Prevalence,66,Brunei Darussalam,2,Female,149,15 to 24,1990-2019,-0.02332419,0.971795089,-0.573910448
962,Percent Change in Prevalence,67,Japan,1,Male,149,15 to 24,1990-2019,-0.449686603,-0.330523242,-0.557671662
963,Percent Change in Prevalence,67,Japan,2,Female,149,15 to 24,1990-2019,-0.309166708,0.148454527,-0.614044627
964,Percent Change in Prevalence,68,Republic of Korea,1,Male,149,15 to 24,1990-2019,-0.244022418,-0.064639889,-0.402409966
965,Percent Change in Prevalence,68,Republic of Korea,2,Female,149,15 to 24,1990-2019,0.004580988,0.986834174,-0.566352259
966,Percent Change in Prevalence,69,Singapore,1,Male,149,15 to 24,1990-2019,-0.368913351,-0.133871104,-0.536467548
967,Percent Change in Prevalence,69,Singapore,2,Female,149,15 to 24,1990-2019,-0.387062964,0.113025163,-0.702820548
968,Percent Change in Prevalence,71,Australia,1,Male,149,15 to 24,1990-2019,-0.554834023,-0.45330243,-0.642473094
969,Percent Change in Prevalence,71,Australia,2,Female,149,15 to 24,1990-2019,-0.599575046,-0.430627007,-0.726909733
970,Percent Change in Prevalence,72,New Zealand,1,Male,149,15 to 24,1990-2019,-0.271981762,-0.168755905,-0.362007154
971,Percent Change in Prevalence,72,New Zealand,2,Female,149,15 to 24,1990-2019,-0.517974523,-0.407695368,-0.612371976
972,Percent Change in Prevalence,74,Andorra,1,Male,149,15 to 24,1990-2019,-0.258112856,-0.045724497,-0.432867354
973,Percent Change in Prevalence,74,Andorra,2,Female,149,15 to 24,1990-2019,-0.257007672,0.268519472,-0.600040334
974,Percent Change in Prevalence,75,Austria,1,Male,149,15 to 24,1990-2019,-0.091094214,0.073141616,-0.246869649
975,Percent Change in Prevalence,75,Austria,2,Female,149,15 to 24,1990-2019,-0.227516611,0.008474787,-0.435074503
976,Percent Change in Prevalence,76,Belgium,1,Male,149,15 to 24,1990-2019,-0.408544043,-0.314048478,-0.494186274
977,Percent Change in Prevalence,76,Belgium,2,Female,149,15 to 24,1990-2019,-0.329286096,-0.148683807,-0.480640638
978,Percent Change in Prevalence,77,Cyprus,1,Male,149,15 to 24,1990-2019,-0.011479017,0.211560786,-0.201588261
979,Percent Change in Prevalence,77,Cyprus,2,Female,149,15 to 24,1990-2019,-0.155311737,0.471814235,-0.561580024
980,Percent Change in Prevalence,78,Denmark,1,Male,149,15 to 24,1990-2019,-0.434342058,-0.341067815,-0.521949513
981,Percent Change in Prevalence,78,Denmark,2,Female,149,15 to 24,1990-2019,-0.484706268,-0.355246522,-0.603060181
982,Percent Change in Prevalence,79,Finland,1,Male,149,15 to 24,1990-2019,-0.29067863,-0.176518036,-0.400339087
983,Percent Change in Prevalence,79,Finland,2,Female,149,15 to 24,1990-2019,-0.163184311,0.073568541,-0.360404782
984,Percent Change in Prevalence,80,France,1,Male,149,15 to 24,1990-2019,-0.268617706,-0.184583093,-0.352038425
985,Percent Change in Prevalence,80,France,2,Female,149,15 to 24,1990-2019,-0.255125099,-0.115100004,-0.389183788
986,Percent Change in Prevalence,81,Germany,1,Male,149,15 to 24,1990-2019,-0.268598238,-0.170437169,-0.365837117
987,Percent Change in Prevalence,81,Germany,2,Female,149,15 to 24,1990-2019,-0.292413508,-0.121034903,-0.447085214
988,Percent Change in Prevalence,82,Greece,1,Male,149,15 to 24,1990-2019,-0.156636893,-0.044992963,-0.262881229
989,Percent Change in Prevalence,82,Greece,2,Female,149,15 to 24,1990-2019,-0.355911439,-0.16596612,-0.512756817
990,Percent Change in Prevalence,83,Iceland,1,Male,149,15 to 24,1990-2019,-0.553012587,-0.443966805,-0.643117023
991,Percent Change in Prevalence,83,Iceland,2,Female,149,15 to 24,1990-2019,-0.578068537,-0.361854499,-0.725385259
992,Percent Change in Prevalence,84,Ireland,1,Male,149,15 to 24,1990-2019,-0.394357327,-0.274866518,-0.50053813
993,Percent Change in Prevalence,84,Ireland,2,Female,149,15 to 24,1990-2019,-0.031089916,0.218714471,-0.263973618
994,Percent Change in Prevalence,85,Israel,1,Male,149,15 to 24,1990-2019,-0.328400779,-0.190002958,-0.44570569
995,Percent Change in Prevalence,85,Israel,2,Female,149,15 to 24,1990-2019,-0.476635385,-0.238070661,-0.655101894
996,Percent Change in Prevalence,86,Italy,1,Male,149,15 to 24,1990-2019,-0.135998403,-0.022882677,-0.2437395
997,Percent Change in Prevalence,86,Italy,2,Female,149,15 to 24,1990-2019,-0.184179416,-0.001286797,-0.35534802
998,Percent Change in Prevalence,87,Luxembourg,1,Male,149,15 to 24,1990-2019,-0.299579431,-0.148933772,-0.422961765
999,Percent Change in Prevalence,87,Luxembourg,2,Female,149,15 to 24,1990-2019,-0.088566356,0.121103957,-0.286599872
1000,Percent Change in Prevalence,88,Malta,1,Male,149,15 to 24,1990-2019,-0.376137089,-0.208870105,-0.514813583
1001,Percent Change in Prevalence,88,Malta,2,Female,149,15 to 24,1990-2019,-0.192871879,0.181432524,-0.481104802
1002,Percent Change in Prevalence,89,Netherlands,1,Male,149,15 to 24,1990-2019,-0.361114924,-0.244014496,-0.456015364
1003,Percent Change in Prevalence,89,Netherlands,2,Female,149,15 to 24,1990-2019,-0.421383122,-0.277615954,-0.542927967
1004,Percent Change in Prevalence,90,Norway,1,Male,149,15 to 24,1990-2019,-0.562133968,-0.460320988,-0.647363913
1005,Percent Change in Prevalence,90,Norway,2,Female,149,15 to 24,1990-2019,-0.64678463,-0.504751477,-0.755938001
1006,Percent Change in Prevalence,91,Portugal,1,Male,149,15 to 24,1990-2019,-0.164907077,-0.048831286,-0.273060174
1007,Percent Change in Prevalence,91,Portugal,2,Female,149,15 to 24,1990-2019,0.21284969,0.491374532,-0.045618356
1008,Percent Change in Prevalence,92,Spain,1,Male,149,15 to 24,1990-2019,-0.382941819,-0.294079621,-0.467435123
1009,Percent Change in Prevalence,92,Spain,2,Female,149,15 to 24,1990-2019,-0.432140369,-0.305023199,-0.545797003
1010,Percent Change in Prevalence,93,Sweden,1,Male,149,15 to 24,1990-2019,-0.369004784,-0.201953133,-0.512516329
1011,Percent Change in Prevalence,93,Sweden,2,Female,149,15 to 24,1990-2019,-0.475912197,-0.266579036,-0.64965552
1012,Percent Change in Prevalence,94,Switzerland,1,Male,149,15 to 24,1990-2019,-0.258006352,-0.12826518,-0.378531705
1013,Percent Change in Prevalence,94,Switzerland,2,Female,149,15 to 24,1990-2019,-0.354294712,-0.13545743,-0.5338909
1014,Percent Change in Prevalence,95,United Kingdom,1,Male,149,15 to 24,1990-2019,-0.359481469,-0.255429834,-0.45154986
1015,Percent Change in Prevalence,95,United Kingdom,2,Female,149,15 to 24,1990-2019,-0.438031282,-0.296211019,-0.569825996
1016,Percent Change in Prevalence,97,Argentina,1,Male,149,15 to 24,1990-2019,0.041380978,0.343406859,-0.203860506
1017,Percent Change in Prevalence,97,Argentina,2,Female,149,15 to 24,1990-2019,-0.2113826,0.306407697,-0.537265321
1018,Percent Change in Prevalence,98,Chile,1,Male,149,15 to 24,1990-2019,-0.044455869,0.144481365,-0.202197497
1019,Percent Change in Prevalence,98,Chile,2,Female,149,15 to 24,1990-2019,-0.138057413,0.251908115,-0.415825808
1020,Percent Change in Prevalence,99,Uruguay,1,Male,149,15 to 24,1990-2019,-0.250314607,-0.059156539,-0.407316161
1021,Percent Change in Prevalence,99,Uruguay,2,Female,149,15 to 24,1990-2019,-0.359360932,-0.064814199,-0.589545014
1022,Percent Change in Prevalence,101,Canada,1,Male,149,15 to 24,1990-2019,-0.489465547,-0.3775314,-0.591568022
1023,Percent Change in Prevalence,101,Canada,2,Female,149,15 to 24,1990-2019,-0.54056913,-0.342704417,-0.698470857
1024,Percent Change in Prevalence,102,United States of America,1,Male,149,15 to 24,1990-2019,-0.320808303,-0.221529208,-0.402869329
1025,Percent Change in Prevalence,102,United States of America,2,Female,149,15 to 24,1990-2019,-0.471609191,-0.339966492,-0.594595422
1026,Percent Change in Prevalence,103,Latin America and Caribbean,1,Male,149,15 to 24,1990-2019,-0.501900919,-0.456940224,-0.54312079
1027,Percent Change in Prevalence,103,Latin America and Caribbean,2,Female,149,15 to 24,1990-2019,-0.569314905,-0.482277457,-0.644412445
1028,Percent Change in Prevalence,105,Antigua and Barbuda,1,Male,149,15 to 24,1990-2019,0.418107144,1.001933771,-0.042332469
1029,Percent Change in Prevalence,105,Antigua and Barbuda,2,Female,149,15 to 24,1990-2019,0.812565221,2.47777908,-0.207198283
1030,Percent Change in Prevalence,106,Bahamas,1,Male,149,15 to 24,1990-2019,0.300375091,0.739032003,-0.050376009
1031,Percent Change in Prevalence,106,Bahamas,2,Female,149,15 to 24,1990-2019,0.185756317,1.336492284,-0.451729732
1032,Percent Change in Prevalence,107,Barbados,1,Male,149,15 to 24,1990-2019,-0.046029496,0.348699278,-0.325960806
1033,Percent Change in Prevalence,107,Barbados,2,Female,149,15 to 24,1990-2019,0.215622156,1.270333589,-0.425597843
1034,Percent Change in Prevalence,108,Belize,1,Male,149,15 to 24,1990-2019,-0.006436039,0.344914811,-0.290097916
1035,Percent Change in Prevalence,108,Belize,2,Female,149,15 to 24,1990-2019,0.226170209,1.379188189,-0.516305834
1036,Percent Change in Prevalence,109,Cuba,1,Male,149,15 to 24,1990-2019,-0.300328835,-0.06139168,-0.481211952
1037,Percent Change in Prevalence,109,Cuba,2,Female,149,15 to 24,1990-2019,-0.312381834,0.187899511,-0.634499318
1038,Percent Change in Prevalence,110,Dominica,1,Male,149,15 to 24,1990-2019,-0.005153635,0.392180001,-0.32179933
1039,Percent Change in Prevalence,110,Dominica,2,Female,149,15 to 24,1990-2019,-0.101478706,0.712829532,-0.598264579
1040,Percent Change in Prevalence,111,Dominican Republic,1,Male,149,15 to 24,1990-2019,0.066860006,0.54817632,-0.267761467
1041,Percent Change in Prevalence,111,Dominican Republic,2,Female,149,15 to 24,1990-2019,0.170162973,1.267516048,-0.470546756
1042,Percent Change in Prevalence,112,Grenada,1,Male,149,15 to 24,1990-2019,0.172024098,0.638571946,-0.175127135
1043,Percent Change in Prevalence,112,Grenada,2,Female,149,15 to 24,1990-2019,0.137929247,1.188890739,-0.489086698
1044,Percent Change in Prevalence,113,Guyana,1,Male,149,15 to 24,1990-2019,0.178609104,0.546508739,-0.137570231
